1/2/2021 7:29:31 pm,s1,34.46
1/2/2021 7:29:34 pm,s2,54.01
1/2/2021 7:29:41 pm,s1,34.46
1/2/2021 7:29:45 pm,s2,54.99
1/2/2021 7:29:51 pm,s1,29.57
1/2/2021 7:29:55 pm,s2,52.05
1/2/2021 7:30:01 pm,s1,31.52
1/2/2021 7:30:05 pm,s2,51.08
1/2/2021 7:30:11 pm,s1,34.46
1/2/2021 7:30:15 pm,s2,56.94
1/2/2021 7:30:21 pm,s1,31.52
1/2/2021 7:30:26 pm,s2,52.05
1/2/2021 7:30:32 pm,s1,32.5
1/2/2021 7:30:36 pm,s2,54.01
1/2/2021 7:30:42 pm,s1,34.46
1/2/2021 7:30:46 pm,s2,57.92
1/2/2021 7:30:52 pm,s1,35.43
1/2/2021 7:30:56 pm,s2,59.87
1/2/2021 7:31:02 pm,s1,32.5
1/2/2021 7:31:06 pm,s2,55.96
1/2/2021 7:31:13 pm,s1,33.48
1/2/2021 7:31:17 pm,s2,58.9
1/2/2021 7:31:23 pm,s1,33.48
1/2/2021 7:31:27 pm,s2,56.94
1/2/2021 7:31:33 pm,s1,35.43
1/2/2021 7:31:37 pm,s2,62.81
1/2/2021 7:31:43 pm,s1,35.43
1/2/2021 7:31:47 pm,s2,61.83
1/2/2021 7:31:53 pm,s1,32.5
1/2/2021 7:31:58 pm,s2,58.9
1/2/2021 7:32:04 pm,s1,34.46
1/2/2021 7:32:08 pm,s2,60.85
1/2/2021 7:32:14 pm,s1,32.5
1/2/2021 7:32:18 pm,s2,58.9
1/2/2021 7:32:24 pm,s1,34.46
1/2/2021 7:32:28 pm,s2,56.94
1/2/2021 7:32:35 pm,s1,32.5
1/2/2021 7:32:39 pm,s2,60.85
1/2/2021 7:32:45 pm,s1,34.46
1/2/2021 7:32:49 pm,s2,63.78
1/2/2021 7:32:55 pm,s1,34.46
1/2/2021 7:32:59 pm,s2,62.81
1/2/2021 7:33:05 pm,s1,33.48
1/2/2021 7:33:09 pm,s2,61.83
1/2/2021 7:33:15 pm,s1,34.46
1/2/2021 7:33:20 pm,s2,64.76
1/2/2021 7:33:26 pm,s1,33.48
1/2/2021 7:33:30 pm,s2,63.78
1/2/2021 7:33:36 pm,s1,35.43
1/2/2021 7:33:40 pm,s2,66.72
1/2/2021 7:33:46 pm,s1,34.46
1/2/2021 7:33:50 pm,s2,67.69
1/2/2021 7:33:56 pm,s1,31.52
1/2/2021 7:34:00 pm,s2,63.78
1/2/2021 7:34:06 pm,s1,34.46
1/2/2021 7:34:11 pm,s2,68.67
1/2/2021 7:34:17 pm,s1,33.48
1/2/2021 7:34:21 pm,s2,65.74
1/2/2021 7:34:27 pm,s1,35.43
1/2/2021 7:34:31 pm,s2,68.67
1/2/2021 7:34:37 pm,s1,34.46
1/2/2021 7:34:41 pm,s2,69.65
1/2/2021 7:34:47 pm,s1,34.46
1/2/2021 7:34:51 pm,s2,68.67
1/2/2021 7:34:58 pm,s1,35.43
1/2/2021 7:35:02 pm,s2,71.6
1/2/2021 7:35:08 pm,s1,32.5
1/2/2021 7:35:12 pm,s2,66.72
1/2/2021 7:35:18 pm,s1,32.5
1/2/2021 7:35:22 pm,s2,67.69
1/2/2021 7:35:28 pm,s1,32.5
1/2/2021 7:35:32 pm,s2,69.65
1/2/2021 7:35:38 pm,s1,34.46
1/2/2021 7:35:42 pm,s2,71.6
1/2/2021 7:37:58 pm,s1,34.46
1/2/2021 7:38:02 pm,s2,77.47
1/2/2021 7:38:08 pm,s1,33.48
1/2/2021 7:38:12 pm,s2,76.49
1/2/2021 7:38:18 pm,s1,35.43
1/2/2021 7:38:22 pm,s2,77.47
1/2/2021 7:38:29 pm,s1,34.46
1/2/2021 7:38:33 pm,s2,75.51
1/2/2021 7:38:40 pm,s1,36.41
1/2/2021 7:38:44 pm,s2,82.36
1/2/2021 7:38:50 pm,s1,33.48
1/2/2021 7:55:20 pm,s2,96.04
1/2/2021 7:55:26 pm,s1,93.11
1/2/2021 7:55:30 pm,s2,97.02
1/2/2021 7:55:36 pm,s1,95.06
1/2/2021 7:55:40 pm,s2,98.97
1/2/2021 7:55:46 pm,s1,93.11
1/2/2021 7:55:50 pm,s2,97.02
1/2/2021 7:55:56 pm,s1,95.06
1/2/2021 7:56:01 pm,s2,98
1/2/2021 7:56:07 pm,s1,92.13
1/2/2021 7:56:11 pm,s2,96.04
1/2/2021 7:56:22 pm,s1,93.11
1/2/2021 7:56:26 pm,s2,97.02
1/2/2021 7:56:32 pm,s1,96.04
1/2/2021 7:56:36 pm,s2,100.93
1/2/2021 7:56:43 pm,s1,95.06
1/2/2021 7:56:47 pm,s2,101.91
1/2/2021 7:56:54 pm,s1,93.11
1/2/2021 7:56:58 pm,s2,98
1/2/2021 7:57:04 pm,s1,94.09
1/2/2021 7:57:08 pm,s2,97.02
1/2/2021 7:57:14 pm,s1,93.11
1/2/2021 8:20:25 pm,s2,98.97
1/2/2021 8:20:31 pm,s1,97.02
1/2/2021 8:20:35 pm,s2,102.88
1/2/2021 8:20:42 pm,s1,96.04
1/2/2021 8:20:46 pm,s2,99.95
1/2/2021 8:20:52 pm,s1,95.06
1/2/2021 8:20:56 pm,s2,98
1/2/2021 8:21:02 pm,s1,95.06
1/2/2021 8:21:06 pm,s2,99.95
1/2/2021 8:21:12 pm,s1,95.06
1/2/2021 8:21:16 pm,s2,98.97
1/2/2021 8:21:22 pm,s1,96.04
1/2/2021 8:21:27 pm,s2,99.95
1/2/2021 8:21:33 pm,s1,94.09
1/2/2021 8:21:37 pm,s2,97.02
1/2/2021 8:21:43 pm,s1,95.06
1/2/2021 8:21:47 pm,s2,99.95
1/2/2021 8:21:53 pm,s1,93.11
1/2/2021 8:21:57 pm,s2,97.02
1/2/2021 8:22:03 pm,s1,95.06
1/2/2021 8:22:07 pm,s2,99.95
1/2/2021 8:22:13 pm,s1,96.04
1/2/2021 8:22:18 pm,s2,99.95
1/2/2021 8:22:24 pm,s1,96.04
1/2/2021 8:22:28 pm,s2,99.95
1/2/2021 8:22:34 pm,s1,93.11
1/2/2021 8:22:38 pm,s2,96.04
1/2/2021 8:22:44 pm,s1,95.06
1/2/2021 8:22:48 pm,s2,98.97
1/2/2021 8:22:54 pm,s1,96.04
1/2/2021 8:22:58 pm,s2,99.95
1/2/2021 8:23:04 pm,s1,96.04
1/2/2021 8:23:09 pm,s2,99.95
1/2/2021 8:23:15 pm,s1,97.02
1/2/2021 8:23:19 pm,s2,101.91
1/2/2021 8:23:25 pm,s1,96.04
1/2/2021 8:23:29 pm,s2,99.95
1/2/2021 8:23:35 pm,s1,96.04
1/2/2021 8:23:39 pm,s2,99.95
1/2/2021 8:23:45 pm,s1,96.04
1/2/2021 8:23:49 pm,s2,98.97
1/2/2021 8:23:55 pm,s1,97.02
1/2/2021 8:24:00 pm,s2,99.95
1/2/2021 8:24:06 pm,s1,96.04
1/2/2021 8:24:10 pm,s2,99.95
1/2/2021 8:24:16 pm,s1,94.09
1/2/2021 8:24:20 pm,s2,98
1/2/2021 8:24:26 pm,s1,96.04
1/2/2021 8:24:30 pm,s2,99.95
1/2/2021 8:24:36 pm,s1,96.04
1/2/2021 8:24:40 pm,s2,101.91
1/2/2021 8:24:46 pm,s1,97.02
1/2/2021 8:24:51 pm,s2,99.95
1/2/2021 8:24:57 pm,s1,98
1/2/2021 8:25:01 pm,s2,101.91
1/2/2021 8:25:07 pm,s1,98
1/2/2021 8:25:11 pm,s2,101.91
1/2/2021 8:25:17 pm,s1,97.02
1/2/2021 8:25:21 pm,s2,100.93
1/2/2021 8:25:27 pm,s1,97.02
1/2/2021 8:25:31 pm,s2,100.93
1/2/2021 8:25:37 pm,s1,97.02
1/2/2021 8:25:41 pm,s2,100.93
1/2/2021 8:25:48 pm,s1,96.04
1/2/2021 8:25:52 pm,s2,99.95
1/2/2021 8:25:58 pm,s1,97.02
1/2/2021 8:26:02 pm,s2,101.91
1/2/2021 8:26:08 pm,s1,98.97
1/2/2021 8:26:12 pm,s2,102.88
1/2/2021 8:26:18 pm,s1,96.04
1/2/2021 8:26:22 pm,s2,99.95
1/2/2021 8:26:29 pm,s1,96.04
1/2/2021 8:26:33 pm,s2,99.95
1/2/2021 8:26:39 pm,s1,96.04
1/2/2021 8:26:43 pm,s2,99.95
1/2/2021 8:26:49 pm,s1,97.02
1/2/2021 8:26:53 pm,s2,101.91
1/2/2021 8:26:59 pm,s1,96.04
1/2/2021 8:27:03 pm,s2,100.93
1/2/2021 8:27:09 pm,s1,97.02
1/2/2021 8:27:14 pm,s2,100.93
1/2/2021 8:27:20 pm,s1,96.04
1/2/2021 8:27:24 pm,s2,101.91
1/2/2021 8:27:30 pm,s1,95.06
1/2/2021 8:27:34 pm,s2,100.93
1/2/2021 8:27:40 pm,s1,96.04
1/2/2021 8:27:44 pm,s2,101.91
1/2/2021 8:27:50 pm,s1,92.13
1/2/2021 8:27:54 pm,s2,97.02
1/2/2021 8:28:01 pm,s1,96.04
1/2/2021 8:28:05 pm,s2,101.91
1/2/2021 8:28:11 pm,s1,95.06
1/2/2021 8:28:15 pm,s2,99.95
1/2/2021 8:28:21 pm,s1,95.06
1/2/2021 8:28:25 pm,s2,101.91
1/2/2021 8:28:31 pm,s1,95.06
1/2/2021 8:28:35 pm,s2,100.93
1/2/2021 8:28:41 pm,s1,95.06
1/2/2021 8:28:45 pm,s2,101.91
1/2/2021 8:28:52 pm,s1,89.2
1/2/2021 8:28:56 pm,s2,100.93
1/2/2021 8:29:02 pm,s1,91.15
1/2/2021 8:29:06 pm,s2,100.93
1/2/2021 8:29:12 pm,s1,95.06
1/2/2021 8:29:16 pm,s2,101.91
1/2/2021 8:29:22 pm,s1,91.15
1/2/2021 8:29:26 pm,s2,100.93
1/2/2021 8:29:32 pm,s1,93.11
1/2/2021 8:29:36 pm,s2,99.95
1/2/2021 8:29:42 pm,s1,92.13
1/2/2021 8:29:46 pm,s2,101.91
1/2/2021 8:29:53 pm,s1,94.09
1/2/2021 8:29:57 pm,s2,100.93
1/2/2021 8:30:03 pm,s1,93.11
1/2/2021 8:30:07 pm,s2,103.86
1/2/2021 8:30:13 pm,s1,96.04
1/2/2021 8:30:17 pm,s2,103.86
1/2/2021 8:30:23 pm,s1,92.13
1/2/2021 8:30:27 pm,s2,98
1/2/2021 8:30:33 pm,s1,90.18
1/2/2021 8:30:37 pm,s2,100.93
1/2/2021 8:30:44 pm,s1,93.11
1/2/2021 8:30:48 pm,s2,101.91
1/2/2021 8:30:54 pm,s1,90.18
1/2/2021 8:30:58 pm,s2,100.93
1/2/2021 8:31:04 pm,s1,94.09
1/2/2021 8:31:08 pm,s2,101.91
1/2/2021 8:31:14 pm,s1,96.04
1/2/2021 8:31:18 pm,s2,103.86
1/2/2021 8:31:24 pm,s1,94.09
1/2/2021 8:31:28 pm,s2,100.93
1/2/2021 8:31:35 pm,s1,96.04
1/2/2021 8:31:39 pm,s2,100.93
1/2/2021 8:31:45 pm,s1,96.04
1/2/2021 8:31:49 pm,s2,101.91
1/2/2021 8:31:55 pm,s1,96.04
1/2/2021 8:31:59 pm,s2,102.88
1/2/2021 8:32:05 pm,s1,98
1/2/2021 8:32:09 pm,s2,103.86
1/2/2021 8:32:15 pm,s1,96.04
1/2/2021 8:32:19 pm,s2,101.91
1/2/2021 8:32:26 pm,s1,96.04
1/2/2021 8:32:30 pm,s2,100.93
1/2/2021 8:32:36 pm,s1,96.04
1/2/2021 8:32:40 pm,s2,100.93
1/2/2021 8:32:46 pm,s1,96.04
1/2/2021 8:32:50 pm,s2,99.95
1/2/2021 8:32:56 pm,s1,96.04
1/2/2021 8:33:00 pm,s2,101.91
1/2/2021 8:33:06 pm,s1,96.04
1/2/2021 8:33:10 pm,s2,100.93
1/2/2021 8:33:17 pm,s1,97.02
1/2/2021 8:33:21 pm,s2,101.91
1/2/2021 8:33:27 pm,s1,97.02
1/2/2021 8:33:31 pm,s2,100.93
1/2/2021 8:33:37 pm,s1,96.04
1/2/2021 8:33:41 pm,s2,101.91
1/2/2021 8:33:47 pm,s1,96.04
1/2/2021 8:33:51 pm,s2,100.93
1/2/2021 8:33:57 pm,s1,97.02
1/2/2021 8:34:01 pm,s2,101.91
1/2/2021 8:34:08 pm,s1,96.04
1/2/2021 8:34:12 pm,s2,100.93
1/2/2021 8:34:18 pm,s1,98
1/2/2021 8:34:22 pm,s2,102.88
1/2/2021 8:34:28 pm,s1,97.02
1/2/2021 8:34:32 pm,s2,99.95
1/2/2021 8:34:38 pm,s1,97.02
1/2/2021 8:34:42 pm,s2,99.95
1/2/2021 8:34:48 pm,s1,98
1/2/2021 8:34:52 pm,s2,102.88
1/2/2021 8:34:59 pm,s1,97.02
1/2/2021 8:35:03 pm,s2,101.91
1/2/2021 8:35:09 pm,s1,97.02
1/2/2021 8:35:13 pm,s2,101.91
1/2/2021 8:35:19 pm,s1,97.02
1/2/2021 8:35:23 pm,s2,101.91
1/2/2021 8:35:29 pm,s1,98
1/2/2021 8:35:33 pm,s2,101.91
1/2/2021 8:35:39 pm,s1,96.04
1/2/2021 8:35:43 pm,s2,101.91
1/2/2021 8:35:50 pm,s1,99.95
1/2/2021 8:35:54 pm,s2,105.82
1/2/2021 8:36:00 pm,s1,98
1/2/2021 8:36:04 pm,s2,100.93
1/2/2021 8:36:10 pm,s1,97.02
1/2/2021 8:36:14 pm,s2,101.91
1/2/2021 8:36:20 pm,s1,98.97
1/2/2021 8:36:24 pm,s2,104.84
1/2/2021 8:36:30 pm,s1,97.02
1/2/2021 8:36:35 pm,s2,101.91
1/2/2021 8:36:41 pm,s1,98
1/2/2021 8:36:45 pm,s2,101.91
1/2/2021 8:36:51 pm,s1,98
1/2/2021 8:36:55 pm,s2,101.91
1/2/2021 8:37:01 pm,s1,98.97
1/2/2021 8:37:05 pm,s2,104.84
1/2/2021 8:37:11 pm,s1,98
1/2/2021 8:37:15 pm,s2,101.91
1/2/2021 8:37:21 pm,s1,97.02
1/2/2021 8:37:26 pm,s2,98.97
1/2/2021 8:37:32 pm,s1,98
1/2/2021 8:37:36 pm,s2,101.91
1/2/2021 8:37:42 pm,s1,98.97
1/2/2021 8:37:46 pm,s2,104.84
1/2/2021 8:37:52 pm,s1,99.95
1/2/2021 8:37:56 pm,s2,104.84
1/2/2021 8:38:02 pm,s1,97.02
1/2/2021 8:38:06 pm,s2,102.88
1/2/2021 8:38:13 pm,s1,97.02
1/2/2021 8:38:17 pm,s2,101.91
1/2/2021 8:38:23 pm,s1,97.02
1/2/2021 8:38:27 pm,s2,100.93
1/2/2021 8:38:33 pm,s1,97.02
1/2/2021 8:38:37 pm,s2,102.88
1/2/2021 8:38:43 pm,s1,98
1/2/2021 8:38:47 pm,s2,102.88
1/2/2021 8:38:53 pm,s1,95.06
1/2/2021 8:38:57 pm,s2,98.97
1/2/2021 8:39:04 pm,s1,98.97
1/2/2021 8:39:08 pm,s2,102.88
1/2/2021 8:39:14 pm,s1,98
1/2/2021 8:39:18 pm,s2,102.88
1/2/2021 8:39:24 pm,s1,97.02
1/2/2021 8:39:28 pm,s2,101.91
1/2/2021 8:39:34 pm,s1,97.02
1/2/2021 8:39:38 pm,s2,101.91
1/2/2021 8:39:44 pm,s1,97.02
1/2/2021 8:39:48 pm,s2,100.93
1/2/2021 8:39:54 pm,s1,98
1/2/2021 8:39:59 pm,s2,102.88
1/2/2021 8:40:05 pm,s1,97.02
1/2/2021 8:40:09 pm,s2,101.91
1/2/2021 8:40:15 pm,s1,98
1/2/2021 8:40:19 pm,s2,101.91
1/2/2021 8:40:25 pm,s1,98.97
1/2/2021 8:40:29 pm,s2,102.88
1/2/2021 8:40:35 pm,s1,98
1/2/2021 8:42:12 pm,s1,98
1/2/2021 8:42:16 pm,s2,103.86
1/2/2021 8:42:22 pm,s1,98.97
1/2/2021 8:42:26 pm,s2,102.88
1/2/2021 8:42:32 pm,s1,99.95
1/2/2021 8:42:37 pm,s2,103.86
1/2/2021 8:42:42 pm,s1,98
1/2/2021 8:42:47 pm,s2,101.91
1/2/2021 8:42:53 pm,s1,99.95
1/2/2021 8:42:57 pm,s2,104.84
1/2/2021 8:43:03 pm,s1,98
1/2/2021 9:16:43 pm,s2,101.91
1/2/2021 9:16:49 pm,s1,52.05
1/2/2021 9:16:53 pm,s2,101.91
1/2/2021 9:17:00 pm,s1,52.05
1/2/2021 9:17:04 pm,s2,101.91
1/2/2021 9:17:10 pm,s1,51.08
1/2/2021 9:17:14 pm,s2,99.95
1/2/2021 9:17:20 pm,s1,51.08
1/2/2021 9:17:24 pm,s2,98.97
1/2/2021 9:17:30 pm,s1,51.08
1/2/2021 9:17:34 pm,s2,98.97
